date,open,high,low,close,volume
2024-11-14T05:00:00+00:00,147.6059831601179,148.96567042657134,145.51646835701078,146.72618103027344,194463300
2024-11-15T05:00:00+00:00,144.83662993296312,145.20655509140138,140.0477398359917,141.94729614257812,250132900
2024-11-18T05:00:00+00:00,139.46786214720512,141.51739292157006,137.11839743544738,140.11770629882812,221205300
2024-11-19T05:00:00+00:00,141.28745858569204,147.0961179891657,140.9575327604593,146.97613525390625,227834900
2024-11-20T05:00:00+00:00,147.3760537371625,147.52601308862685,142.69712365290204,145.8563995361328,309871700
2024-11-21T05:00:00+00:00,149.3156213875326,152.85479966423284,140.6676037159947,146.63623046875,400946600
2024-11-22T05:00:00+00:00,145.89637625946256,147.1261039006014,141.06750232234785,141.91729736328125,236406200
2024-11-25T05:00:00+00:00,141.95730426900835,142.01728800977313,135.78872709087477,135.98867797851562,344941900
2024-11-26T05:00:00+00:00,137.66829270199315,139.2679304177918,135.6387613125482,136.8884735107422,190287700
2024-11-27T05:00:00+00:00,134.97889681216265,137.1883944813901,131.7696447344509,135.30882263183594,226370900
2024-11-29T05:00:00+00:00,136.74850738939793,139.3179230108574,136.018679731608,138.21817016601562,141863200
2024-12-02T05:00:00+00:00,138.79801911159885,140.41764102523763,137.7882572804853,138.5980682373047,171682800
2024-12-03T05:00:00+00:00,138.22816730557096,140.50764123326277,137.91824110785586,140.2277069091797,164414000
2024-12-04T05:00:00+00:00,141.96729127056176,145.7564115576455,140.2576784450533,145.1065673828125,231224300
2024-12-05T05:00:00+00:00,145.08658555940238,146.51634749056768,143.9267690762933,145.03659057617188,172621200
2024-12-06T05:00:00+00:00,144.57667789545363,145.67649127950102,141.28720012508654,142.41702270507812,188505600
2024-12-09T05:00:00+00:00,138.9475602220375,139.92739769900004,137.10786100838232,138.78758239746094,189308600
2024-12-10T05:00:00+00:00,138.9875536517665,141.79711283924593,133.76839511357173,135.04820251464844,210020900
2024-12-11T05:00:00+00:00,137.3378239802647,140.14736786765778,135.1881771980721,139.28750610351562,184905200
2024-12-12T05:00:00+00:00,137.05787278188586,138.41765384511186,135.77808063488797,137.3178253173828,159211400
2024-12-13T05:00:00+00:00,138.91757801094644,139.5774751507731,132.51860179476702,134.22833251953125,231514900
2024-12-16T05:00:00+00:00,134.1583241029487,134.3782897959075,130.39893679330513,131.9786834716797,237951100
2024-12-17T05:00:00+00:00,129.06916425760008,131.56876081657285,126.8395283987678,130.36895751953125,259410300
2024-12-18T05:00:00+00:00,133.83838842708505,136.6779262372523,128.25928750759206,128.88919067382812,277444500
2024-12-19T05:00:00+00:00,131.73871719708123,134.00835489709178,129.52908262326224,130.6588897705078,209719200
2024-12-20T05:00:00+00:00,129.78904314606552,135.2581613788304,128.19930347129645,134.67825317382812,306528600
2024-12-23T05:00:00+00:00,136.25799367167244,139.7674214203078,135.098177315152,139.64744567871094,176053500
2024-12-24T05:00:00+00:00,139.97740671974344,141.8770939941236,138.6276184809867,140.19737243652344,105157000
2024-12-26T05:00:00+00:00,139.67745105895742,140.8272746166671,137.70776777261636,139.90740966796875,116205600
2024-12-27T05:00:00+00:00,138.52762911725588,138.99755443917667,134.6882528863639,136.9878692626953,170582600
2024-12-30T05:00:00+00:00,134.80822982362736,140.24735382720857,133.9983630613892,137.46780395507812,167734700
2024-12-31T05:00:00+00:00,138.0077278547889,138.0477299443946,133.80840856948805,134.26832580566406,155659200
2025-01-02T05:00:00+00:00,135.97804923146714,138.85758927368732,134.608275235204,138.2876739501953,198247200
2025-01-03T05:00:00+00:00,139.9873988596089,144.87660907201655,139.70744526818353,144.44668579101562,229322500
2025-01-06T05:00:00+00:00,148.5660078023331,152.13543878056797,147.79614309655065,149.40586853027344,265377400
2025-01-07T05:00:00+00:00,153.00528861210353,153.1052785673635,139.9873867148958,140.11737060546875,351782200
2025-01-08T05:00:00+00:00,142.55698965149892,143.92676365371082,137.53779559953318,140.08738708496094,227349900
2025-01-10T05:00:00+00:00,137.42782161536184,139.89742434133598,134.1983469953677,135.88807678222656,207602500
2025-01-13T05:00:00+00:00,129.96902870412282,133.46846390099537,129.4890951782822,133.20849609375,204808900
2025-01-14T05:00:00+00:00,136.02803973976037,136.357988296776,130.02900835327767,131.7387237548828,195590500
2025-01-15T05:00:00+00:00,133.6284239860889,136.42797514246556,131.26880425867054,136.218017578125,185217300
2025-01-16T05:00:00+00:00,138.61762033023757,138.72760318445663,133.46845773799356,133.54844665527344,209235600
2025-01-17T05:00:00+00:00,136.6679350563591,138.47764040694682,135.43813790068955,137.68777465820312,201188800
2025-01-21T05:00:00+00:00,139.1375376709131,141.80710479535009,137.06786452867982,140.80726623535156,197749000
2025-01-22T05:00:00+00:00,144.63666506104835,147.76614971080585,143.64681928959496,147.04627990722656,237651400
2025-01-23T05:00:00+00:00,145.02659530516527,147.20623618008435,143.6968081059284,147.1962432861328,155915500
2025-01-24T05:00:00+00:00,148.34604128656673,148.9459505211395,141.8570988390214,142.5969696044922,234657600
2025-01-27T05:00:00+00:00,124.77986175863892,128.37927160601726,116.68116290346627,118.40088653564452,818830900
2025-01-28T05:00:00+00:00,121.79034308969104,128.97918539907013,116.2312426561388,128.9691925048828,579666400
2025-01-29T05:00:00+00:00,126.47958193260648,126.86951837337097,120.03062606319732,123.6800308227539,467120600
2025-01-30T05:00:00+00:00,123.08012239923644,124.97981714548028,118.08092971341723,124.62987518310548,392925500
2025-01-31T05:00:00+00:00,123.7600213429819,127.82936416140842,119.17076580619349,120.05062103271484,388161100
2025-02-03T05:00:00+00:00,114.73147893578256,118.55086206886682,112.99176191394916,116.64117431640624,371235700
2025-02-04T05:00:00+00:00,116.94112206589324,121.18043560579926,116.6811618932845,118.63085174560548,256550000
2025-02-05T05:00:00+00:00,121.74034844426232,124.97982332906604,120.7405098576298,124.80985260009766,262230800
2025-02-06T05:00:00+00:00,127.39941919373813,128.74920726442895,125.18977703531333,128.65921020507812,251483600
2025-02-07T05:00:00+00:00,129.19913575663247,130.34894396083934,124.97981594966576,129.81903076171875,228186300
2025-02-10T05:00:00+00:00,130.0689974070653,134.97820850379568,129.93902876577076,133.54844665527344,216989100
2025-02-11T05:00:00+00:00,132.5586139818797,134.45830137072844,130.99886808260132,132.77857971191406,178902400
2025-02-12T05:00:00+00:00,129.9990210816885,132.21866402899062,129.0591703419428,131.11883544921875,160278600
2025-02-13T05:00:00+00:00,131.5387642395835,136.477969382041,131.1488277944593,135.26815795898438,197430000
2025-02-14T05:00:00+00:00,136.45796316750187,139.22752026611062,135.4781256449407,138.8275909423828,195479600
2025-02-18T05:00:00+00:00,141.2472111010542,143.41685915221993,137.90773839766058,139.37750244140625,219176600
2025-02-19T05:00:00+00:00,139.48747310974449,141.33718056281413,137.1978495021305,139.20751953125,167536000
2025-02-20T05:00:00+00:00,140.0073981660712,140.637301367124,136.7679156045049,140.08738708496094,143903600
2025-02-21T05:00:00+00:00,140.0173897923713,141.4371740194045,134.00836534323213,134.40829467773438,228217600
2025-02-24T05:00:00+00:00,136.53795738344377,138.56762852998253,130.0590074983429,130.25897216796875,251381100
2025-02-25T05:00:00+00:00,129.9590158616247,130.17898157227808,124.41991677706234,126.60955810546876,271428700
2025-02-26T05:00:00+00:00,129.96903440656757,133.70842127410083,128.4692763992483,131.25881958007812,322553800
2025-02-27T05:00:00+00:00,134.97820907791893,134.98820197149917,119.99063081322676,120.13060760498048,443175800
2025-02-28T05:00:00+00:00,118.00094594624424,125.06980440717122,116.38121232741896,124.89983367919922,389091100
2025-03-03T05:00:00+00:00,123.490067139586,123.68003128569312,112.26187634904674,114.04158782958984,411381400
2025-03-04T05:00:00+00:00,110.63214094760744,119.29073912641502,110.09222719636828,115.97127532958984,398163300
2025-03-05T05:00:00+00:00,117.56102047262804,118.26090441787,114.49151637878758,117.28106689453124,284337900
2025-03-06T05:00:00+00:00,113.51167590423404,115.33138186500224,110.2022125539762,110.55215454101562,321181900
2025-03-07T05:00:00+00:00,111.232043943795,113.46168737204891,107.54263707893918,112.67181396484376,341755500
2025-03-10T04:00:00+00:00,109.88225711490554,111.83193921740828,105.44297155454524,106.96273040771484,366487400
2025-03-11T04:00:00+00:00,106.97272832797886,112.2218809117277,104.75308544348756,108.74244689941406,354865700
2025-03-12T04:00:00+00:00,114.1120814413496,116.75189758318456,112.87216201952944,115.73196411132812,323857500
2025-03-13T04:00:00+00:00,117.02187196535417,117.75182462929008,113.7820990939805,115.5719757080078,299033100
2025-03-14T04:00:00+00:00,118.6017672807591,121.87153693655638,118.1418001271865,121.66155242919922,277593500
2025-03-17T04:00:00+00:00,122.731474163583,122.88146527258024,118.02180216580396,119.52169799804688,255501500
2025-03-18T04:00:00+00:00,117.99180297800854,119.01172876569431,114.53204424682896,115.42198181152344,299686900
2025-03-19T04:00:00+00:00,117.26185055700964,120.44162996547794,115.6719646672078,117.51183319091795,273426200
2025-03-20T04:00:00+00:00,116.54190844924116,120.19164884723556,116.46191217445424,118.52176666259766,248829700
2025-03-21T04:00:00+00:00,116.93188412092742,117.98180664950618,115.41198537165404,117.69182586669922,266498500
2025-03-24T04:00:00+00:00,119.87167301321132,122.21151449504808,119.33170959432591,121.40157318115234,228452500
2025-03-25T04:00:00+00:00,120.5416356938994,121.2815821945268,118.9117439494844,120.68162536621094,167447200
2025-03-26T04:00:00+00:00,118.7217619508854,118.83174729689937,112.70217554499752,113.75210571289062,293463300
2025-03-27T04:00:00+00:00,111.34226782232152,114.4420510740887,110.6523209143036,111.4222640991211,236902100
2025-03-28T04:00:00+00:00,111.48225736963435,112.86216644188174,109.06242721559616,109.66238403320312,229872500
2025-03-31T04:00:00+00:00,105.12270025073305,110.95229742526604,103.642807248706,108.37247467041016,299212700
2025-04-01T04:00:00+00:00,108.51245759918966,110.19234119227175,106.46260459302538,110.14234924316406,222614000
2025-04-02T04:00:00+00:00,107.28255072037597,111.97222748899677,106.78258544027103,110.4123306274414,220601200
2025-04-03T04:00:00+00:00,103.50281088710224,105.62265871984648,101.59293992049946,101.79293060302734,338769400
2025-04-04T04:00:00+00:00,98.90313835695446,100.12304726897904,92.10360729078228,94.30345153808594,532273800
2025-04-07T04:00:00+00:00,87.45392370324234,101.7429319683666,86.61398571543218,97.63321685791016,611041300
2025-04-08T04:00:00+00:00,103.80279300527448,105.84265234199717,94.453443433611,96.29331970214844,476243400
2025-04-09T04:00:00+00:00,98.88312976565122,115.0920027848049,97.52322363090776,114.32205963134766,612918300
2025-04-10T04:00:00+00:00,109.36240858521514,110.85230299023064,99.14311699545736,107.56253051757812,437812400
2025-04-11T04:00:00+00:00,108.4924631100928,111.54225429514813,107.47253732050476,110.92229461669922,313417300
2025-04-14T04:00:00+00:00,114.10207400079877,114.282061802319,109.06242318709587,110.70230865478516,264705000
2025-04-15T04:00:00+00:00,110.96229700273264,113.6121145492554,110.4923284123964,112.19220733642578,228966900
2025-04-16T04:00:00+00:00,104.54274333093116,106.78258565420649,100.4430219227654,104.48274230957033,397016900
2025-04-17T04:00:00+00:00,104.44274178425454,104.46274466720584,100.04305351417702,101.48294830322266,292517500
2025-04-21T04:00:00+00:00,98.76313836502491,99.43309764026856,95.03340163666236,96.9032745361328,288501100
2025-04-22T04:00:00+00:00,98.77313996214224,99.80306722318257,97.2732441150665,98.88313293457033,241004800
2025-04-23T04:00:00+00:00,104.51273745001276,104.79272441151087,102.012911081693,102.70286560058594,247526000
2025-04-24T04:00:00+00:00,103.47281538750217,106.53260039132012,103.10283834219908,106.422607421875,220815000
2025-04-25T04:00:00+00:00,106.84258154964476,111.9122293136747,105.7226641762038,111.0022964477539,251064700
2025-04-28T04:00:00+00:00,109.68238265297498,110.36233572086071,106.01263179735646,108.72245025634766,207708500
2025-04-29T04:00:00+00:00,107.66252352883212,110.19234667117642,107.43254376799985,109.0124282836914,170444300
2025-04-30T04:00:00+00:00,104.46274938923446,108.91243743896484,104.07277707156662,108.91243743896484,235044600
2025-05-01T04:00:00+00:00,113.07214827264656,114.93201970345092,111.29227311666196,111.6022491455078,236121500
2025-05-02T04:00:00+00:00,114.17207269391602,115.39198920893172,113.36213137411846,114.49205017089844,190194800
2025-05-05T04:00:00+00:00,112.9021628026332,114.6620350893898,112.65218016349414,113.81209564208984,133163200
2025-05-06T04:00:00+00:00,111.47226518321952,114.7320334036988,110.81230733401684,113.53211975097656,158525600
2025-05-07T04:00:00+00:00,113.04215608614976,117.67183196470502,112.27220526080852,117.05187225341795,206758800
2025-05-08T04:00:00+00:00,118.24179071447392,118.67176116768113,115.84195580422112,117.36185455322266,198428100
2025-05-09T04:00:00+00:00,117.34184743589364,118.2217911942619,115.20199668891294,116.64189910888672,132972200
2025-05-12T04:00:00+00:00,121.96153541928634,122.99146270751952,120.27165027906004,122.99146270751952,225023300
2025-05-13T04:00:00+00:00,124.97132897244262,131.21089374180312,124.46136223351174,129.9209747314453,330430100
2025-05-14T04:00:00+00:00,133.19074615794872,135.43059608188196,131.67084745036084,135.33059692382812,281180800
2025-05-15T04:00:00+00:00,134.2806619130786,136.29053200968949,132.65078555171073,134.8206329345703,226632600
2025-05-16T04:00:00+00:00,136.21054488205627,136.34054073998118,133.45074197294815,135.39059448242188,226542500
2025-05-19T04:00:00+00:00,132.38080555276906,135.86055961165334,132.38080555276906,135.5605926513672,193154600
2025-05-20T04:00:00+00:00,134.28066116234166,134.5706495538956,132.610779045451,134.37066650390625,161514200
2025-05-21T04:00:00+00:00,133.0507547616815,137.39044962876582,130.58092511560693,131.7908477783203,270608700
2025-05-22T04:00:00+00:00,132.22082104991222,134.2406851659139,131.54087555490528,132.82078552246094,187344000
2025-05-23T04:00:00+00:00,129.99098000853303,132.67078673422913,129.15104195341007,131.2808837890625,198821300
2025-05-27T04:00:00+00:00,134.14067302338051,135.65057787204648,133.300735049259,135.49058532714844,192953600
2025-05-28T04:00:00+00:00,136.0205604932104,137.24047706552236,134.7806410364111,134.80064392089844,304021100
2025-05-29T04:00:00+00:00,142.24012884407688,143.48004828952517,137.90043367160317,139.1803436279297,369241900
2025-05-30T04:00:00+00:00,138.7103677567503,139.61029915281162,132.91076748843994,135.12062072753906,333170900
2025-06-02T04:00:00+00:00,135.48059995132564,138.11040700485356,135.39059460313518,137.37046813964844,197663100
2025-06-03T04:00:00+00:00,138.77035689954903,141.9901344074345,137.94041273370485,141.21018981933594,225578800
2025-06-04T04:00:00+00:00,142.18012651028872,142.38010956756776,139.53030141372145,141.91014099121094,167120800
2025-06-05T04:00:00+00:00,142.16012695808664,143.99000172763624,138.82036252431462,139.98028564453125,231397900
2025-06-06T04:00:00+00:00,142.50009772583994,143.26005471165655,141.50016717206393,141.7101593017578,153986200
2025-06-09T04:00:00+00:00,143.18006060607402,144.98993249459744,141.9301473949137,142.62010192871094,185114500
2025-06-10T04:00:00+00:00,142.68009610535242,144.279975869788,141.52017297716907,143.95001220703125,155881900
2025-06-11T04:00:00+00:00,144.61000061035156,144.99000549316406,141.8699951171875,142.8300018310547,167694000
2025-06-12T04:00:00+00:00,141.97000122070312,145.0,141.85000610351562,145.0,162365000
2025-06-13T04:00:00+00:00,142.47999572753906,143.5800018310547,140.85000610351562,141.97000122070312,180820600
2025-06-16T04:00:00+00:00,143.35000610351562,146.17999267578125,143.1999969482422,144.69000244140625,183133700
2025-06-17T04:00:00+00:00,144.49000549316406,145.22000122070312,143.77999877929688,144.1199951171875,139108000
2025-06-18T04:00:00+00:00,144.00999450683594,145.64999389648438,143.1199951171875,145.47999572753906,161494100
2025-06-20T04:00:00+00:00,145.4499969482422,146.1999969482422,142.64999389648438,143.85000610351562,242956200
2025-06-23T04:00:00+00:00,142.5,144.77999877929688,142.02999877929688,144.1699981689453,154308900
2025-06-24T04:00:00+00:00,145.55999755859375,147.9600067138672,145.5,147.89999389648438,187566100
2025-06-25T04:00:00+00:00,149.27000427246094,154.4499969482422,149.25999450683594,154.30999755859375,269146500
2025-06-26T04:00:00+00:00,155.97999572753906,156.72000122070312,154.0,155.02000427246094,198145700
2025-06-27T04:00:00+00:00,156.0399932861328,158.7100067138672,155.25999450683594,157.75,263234500
2025-06-30T04:00:00+00:00,158.39999389648438,158.66000366210938,155.9600067138672,157.99000549316406,194580300
2025-07-01T04:00:00+00:00,156.2899932861328,157.1999969482422,151.49000549316406,153.3000030517578,213143600
2025-07-02T04:00:00+00:00,152.97999572753906,157.60000610351562,152.97000122070312,157.25,171224100
2025-07-03T04:00:00+00:00,158.3699951171875,160.97999572753906,157.77000427246094,159.33999633789062,143716100
2025-07-07T04:00:00+00:00,158.1999969482422,159.30999755859375,157.33999633789062,158.24000549316406,140139000
2025-07-08T04:00:00+00:00,159.3300018310547,160.22000122070312,158.38999938964844,160.0,138133000
2025-07-09T04:00:00+00:00,161.22000122070312,164.4199981689453,161.16000366210938,162.8800048828125,183656400
2025-07-10T04:00:00+00:00,164.32000732421875,164.5,161.61000061035156,164.10000610351562,167704100
2025-07-11T04:00:00+00:00,163.72000122070312,167.88999938964844,163.47000122070312,164.9199981689453,193633300
2025-07-14T04:00:00+00:00,165.3699951171875,165.49000549316406,162.02000427246094,164.07000732421875,136975800
2025-07-15T04:00:00+00:00,171.19000244140625,172.39999389648438,169.1999969482422,170.6999969482422,230627400
2025-07-16T04:00:00+00:00,171.05999755859375,171.75,168.89999389648438,171.3699951171875,158831500
2025-07-17T04:00:00+00:00,172.02000427246094,174.16000366210938,170.8300018310547,173.0,160841100
2025-07-18T04:00:00+00:00,173.63999938964844,174.25,171.25999450683594,172.41000366210938,146456400
2025-07-21T04:00:00+00:00,172.75,173.3800048828125,171.0,171.3800048828125,123126100
2025-07-22T04:00:00+00:00,171.33999633789062,171.38999938964844,164.5800018310547,167.02999877929688,193114300
2025-07-23T04:00:00+00:00,169.52999877929688,171.25999450683594,167.97000122070312,170.77999877929688,154082200
2025-07-24T04:00:00+00:00,172.44000244140625,173.8300018310547,171.3000030517578,173.74000549316406,128984600
2025-07-25T04:00:00+00:00,173.61000061035156,174.72000122070312,172.9600067138672,173.5,122316800
2025-07-28T04:00:00+00:00,174.02000427246094,177.0,173.97000122070312,176.75,140023500
2025-07-29T04:00:00+00:00,177.9600067138672,179.3800048828125,175.02000427246094,175.50999450683594,154077500
2025-07-30T04:00:00+00:00,176.50999450683594,179.88999938964844,176.0399932861328,179.27000427246094,174312200
2025-07-31T04:00:00+00:00,182.8999938964844,183.3000030517578,175.92999267578125,177.8699951171875,221685400
2025-08-01T04:00:00+00:00,174.08999633789062,176.5399932861328,170.88999938964844,173.72000122070312,204529000
2025-08-04T04:00:00+00:00,175.16000366210938,180.1999969482422,174.52000427246094,180.0,148174600
2025-08-05T04:00:00+00:00,179.6199951171875,180.25999450683597,175.89999389648438,178.25999450683594,156407600
2025-08-06T04:00:00+00:00,176.3300018310547,179.89999389648438,176.25,179.4199981689453,137192300
2025-08-07T04:00:00+00:00,181.57000732421875,183.8800048828125,178.8000030517578,180.7700042724609,151878400
2025-08-08T04:00:00+00:00,181.5500030517578,183.3000030517578,180.3999938964844,182.6999969482422,123396700
2025-08-11T04:00:00+00:00,182.0500030517578,183.83999633789065,180.25,182.05999755859372,138323200
2025-08-12T04:00:00+00:00,182.9600067138672,184.47999572753903,179.4600067138672,183.16000366210935,145485700
2025-08-13T04:00:00+00:00,182.6199951171875,183.97000122070312,179.35000610351562,181.58999633789065,179871700
2025-08-14T04:00:00+00:00,179.75,183.0200042724609,179.4600067138672,182.0200042724609,129554000
2025-08-15T04:00:00+00:00,181.8800048828125,181.8999938964844,178.0399932861328,180.4499969482422,156602200
2025-08-18T04:00:00+00:00,180.6000061035156,182.94000244140625,180.58999633789065,182.00999450683597,132008000
2025-08-19T04:00:00+00:00,182.42999267578125,182.5,175.49000549316406,175.63999938964844,185229200
2025-08-20T04:00:00+00:00,175.1699981689453,176.0,168.8000030517578,175.39999389648438,215142700
2025-08-21T04:00:00+00:00,174.85000610351562,176.89999389648438,173.80999755859375,174.97999572753906,140040900
2025-08-22T04:00:00+00:00,172.61000061035156,178.58999633789062,171.1999969482422,177.99000549316406,172789400
2025-08-25T04:00:00+00:00,178.35000610351562,181.91000366210935,176.57000732421875,179.80999755859375,163012800
2025-08-26T04:00:00+00:00,180.05999755859375,182.38999938964844,178.80999755859375,181.7700042724609,168688200
2025-08-27T04:00:00+00:00,181.97999572753903,182.4900054931641,179.10000610351562,181.6000061035156,235518900
2025-08-28T04:00:00+00:00,180.82000732421875,184.47000122070312,176.41000366210938,180.1699981689453,281787800
2025-08-29T04:00:00+00:00,178.11000061035156,178.14999389648438,173.14999389648438,174.17999267578125,243257900
2025-09-02T04:00:00+00:00,170.0,172.3800048828125,167.22000122070312,170.77999877929688,231164900
2025-09-03T04:00:00+00:00,171.05999755859375,172.41000366210938,168.8800048828125,170.6199951171875,164424900
2025-09-04T04:00:00+00:00,170.57000732421875,171.86000061035156,169.41000366210938,171.66000366210938,141670100
2025-09-05T04:00:00+00:00,168.02999877929688,169.02999877929688,164.07000732421875,167.02000427246094,224441435
